event_type,event_cause,corridor,zone,police_station,veh_type,hour,day_of_week,month,is_weekend,is_peak_hour,priority,requires_road_closure,resolution_minutes,time_unspecified,cause_speed
unplanned,vehicle_breakdown,bellary road 2,north zone 2,yelahanka,heavy_vehicle,19.0,4.0,12.0,0,1,High,True,,0,fast
unplanned,others,bellary road 2,north zone 1,kodigehalli,unknown,19.0,4.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,central zone 2,high ground,private_bus,20.0,4.0,12.0,0,1,High,False,32.6073129,0,fast
unplanned,vehicle_breakdown,mysore road,west zone 1,byatarayanapura,private_car,20.0,4.0,12.0,0,1,High,False,34.02031625,0,fast
unplanned,congestion,west of chord road,west zone 2,byatarayanapura,unknown,20.0,4.0,12.0,0,1,High,False,65.45038186666666,0,fast
unplanned,vehicle_breakdown,mysore road,west zone 2,byatarayanapura,heavy_vehicle,20.0,4.0,12.0,0,1,High,False,58.02250183333333,0,fast
unplanned,others,old airport road,east zone 1,hal old airport,unknown,21.0,4.0,12.0,0,1,High,False,4344.9718446,0,fast
unplanned,others,magadi road,west zone 2,magadi road,unknown,21.0,4.0,12.0,0,1,High,False,,0,fast
unplanned,others,magadi road,west zone 2,magadi road,unknown,21.0,4.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,west zone 1,peenya,bmtc_bus,21.0,4.0,12.0,0,1,Low,True,,0,fast
unplanned,tree_fall,non-corridor,west zone 1,malleshwaram,unknown,22.0,4.0,12.0,0,1,Low,True,203.1981286666667,0,fast
planned,public_event,bellary road 2,unknown,chikkajala,unknown,22.0,4.0,12.0,0,1,High,False,,0,fast
unplanned,accident,bellary road 2,north zone 1,kodigehalli,unknown,7.0,5.0,12.0,1,1,High,False,,0,fast
planned,public_event,bellary road 2,unknown,chikkajala,unknown,22.0,4.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,electronic city,heavy_vehicle,22.0,4.0,12.0,0,1,Low,False,26.693448083333333,0,fast
unplanned,vehicle_breakdown,non-corridor,central zone 2,halasuru gate,private_bus,22.0,4.0,12.0,0,1,Low,False,,0,fast
planned,public_event,bellary road 2,unknown,chikkajala,unknown,23.0,4.0,12.0,0,0,High,False,,0,fast
planned,public_event,bellary road 2,unknown,chikkajala,unknown,23.0,4.0,12.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,mysore road,central zone 2,chamarajpet,auto,8.0,3.0,3.0,0,0,High,False,,1,fast
unplanned,accident,mysore road,central zone 2,chamarajpet,unknown,23.0,4.0,12.0,0,0,High,False,,0,fast
unplanned,pot_holes,mysore road,central zone 2,chamarajpet,unknown,23.0,4.0,12.0,0,0,High,False,1329.8763023666666,0,slow
unplanned,construction,mysore road,central zone 2,chamarajpet,unknown,0.0,5.0,12.0,1,0,High,False,1329.4673205166666,0,slow
unplanned,vehicle_breakdown,mysore road,central zone 2,halasuru gate,heavy_vehicle,0.0,5.0,12.0,1,0,High,False,,0,fast
planned,construction,airport new south road,north zone 1,pulikeshinagar(f.town),unknown,8.0,3.0,3.0,0,0,High,True,,1,slow
unplanned,pot_holes,non-corridor,south zone 2,madiwala,unknown,7.0,5.0,12.0,1,1,Low,False,,0,slow
planned,construction,non-corridor,central zone 2,sheshadripuram,unknown,8.0,3.0,3.0,0,0,Low,True,,1,slow
planned,construction,non-corridor,central zone 2,sheshadripuram,unknown,8.0,3.0,3.0,0,0,Low,True,,1,slow
unplanned,accident,mysore road,central zone 2,byatarayanapura,unknown,2.0,5.0,12.0,1,0,High,False,,0,fast
planned,public_event,non-corridor,west zone 2,rajajinagar,unknown,3.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,central zone 2,sheshadripuram,bmtc_bus,4.0,5.0,12.0,1,0,Low,False,12.882103016666669,0,fast
unplanned,vehicle_breakdown,non-corridor,central zone 2,halasuru gate,bmtc_bus,5.0,5.0,12.0,1,1,Low,False,76.01247123333333,0,fast
unplanned,vehicle_breakdown,hosur road,south zone 2,hsr layout,taxi,5.0,5.0,12.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,central zone 2,wilson garden,others,6.0,5.0,12.0,1,1,Low,True,,0,fast
unplanned,vehicle_breakdown,old airport road,central zone 1,jeevanbheemanagar,bmtc_bus,5.0,5.0,12.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,hosur road,south zone 2,madiwala,bmtc_bus,6.0,5.0,12.0,1,1,High,False,,0,fast
unplanned,others,orr north 1,east zone 2,banaswadi,unknown,12.0,5.0,12.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,mysore road,central zone 2,halasuru gate,bmtc_bus,20.0,5.0,12.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 2,unknown,chikkajala,others,20.0,5.0,12.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,south zone 1,jayanagara,ksrtc_bus,21.0,5.0,12.0,1,1,Low,False,,0,fast
unplanned,vehicle_breakdown,orr west 1,west zone 1,byatarayanapura,heavy_vehicle,21.0,5.0,12.0,1,1,High,False,,0,fast
unplanned,others,non-corridor,central zone 2,chamarajpet,unknown,22.0,5.0,12.0,1,1,Low,False,1814.1772902,0,fast
unplanned,vehicle_breakdown,orr north 2,north zone 1,jalahalli,bmtc_bus,22.0,5.0,12.0,1,1,High,False,,0,fast
unplanned,others,mysore road,central zone 1,ashok nagar,unknown,22.0,5.0,12.0,1,1,High,False,140.10122228333333,0,fast
unplanned,vehicle_breakdown,orr north 2,north zone 1,jalahalli,bmtc_bus,22.0,5.0,12.0,1,1,High,False,114.38313273333333,0,fast
planned,public_event,mysore road,central zone 1,ashok nagar,unknown,23.0,5.0,12.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 2,sadashivanagar,private_car,23.0,5.0,12.0,1,0,High,False,,0,fast
unplanned,others,non-corridor,west zone 1,jnanabharathi,unknown,23.0,5.0,12.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,mysore road,central zone 2,halasuru gate,others,0.0,6.0,12.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,hosur road,south zone 2,madiwala,bmtc_bus,0.0,6.0,12.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,mysore road,central zone 2,halasuru gate,others,0.0,6.0,12.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,orr north 1,north zone 1,hennuru,private_car,0.0,6.0,12.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,south zone 1,thalagattapura,bmtc_bus,0.0,6.0,12.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,central zone 1,halasur,heavy_vehicle,1.0,6.0,12.0,1,0,Low,False,29.411997316666668,0,fast
unplanned,vehicle_breakdown,mysore road,central zone 2,chamarajpet,bmtc_bus,1.0,6.0,12.0,1,0,High,False,11.68523875,0,fast
unplanned,vehicle_breakdown,bannerghata road,south zone 2,mico layout,private_car,2.0,6.0,12.0,1,0,High,False,25.582617383333336,0,fast
unplanned,vehicle_breakdown,cbd 1,central zone 2,shivajinagar,bmtc_bus,3.0,6.0,12.0,1,0,High,False,11.132504916666669,0,fast
unplanned,vehicle_breakdown,tumkur road,north zone 2,chikkabanavara,ksrtc_bus,3.0,6.0,12.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,old madras road,central zone 1,halasur,private_car,4.0,6.0,12.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,west zone 2,magadi road,private_car,5.0,6.0,12.0,1,1,Low,False,16.8068625,0,fast
unplanned,vehicle_breakdown,mysore road,west zone 2,byatarayanapura,ksrtc_bus,6.0,6.0,12.0,1,1,High,False,60.08275768333333,0,fast
unplanned,vehicle_breakdown,orr north 2,north zone 1,jalahalli,heavy_vehicle,6.0,6.0,12.0,1,1,High,False,24.984949416666662,0,fast
unplanned,vehicle_breakdown,bellary road 2,north zone 2,yelahanka,bmtc_bus,6.0,6.0,12.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,central zone 2,city market,heavy_vehicle,7.0,2.0,12.0,0,1,Low,False,60.6943697,0,fast
unplanned,construction,orr east 1,east zone 1,hal old airport,unknown,6.0,6.0,12.0,1,1,High,False,52932.841803183335,0,slow
unplanned,vehicle_breakdown,mysore road,central zone 2,halasuru gate,private_bus,18.0,6.0,12.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,cbd 2,central zone 2,shivajinagar,lcv,19.0,6.0,12.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,mysore road,central zone 2,halasuru gate,bmtc_bus,19.0,6.0,12.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,orr east 1,east zone 1,hal old airport,heavy_vehicle,19.0,6.0,12.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,south zone 2,mico layout,others,20.0,6.0,12.0,1,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,central zone 2,high ground,others,20.0,6.0,12.0,1,1,Low,False,23.29224866666667,0,fast
unplanned,vehicle_breakdown,bellary road 2,north zone 2,yelahanka,truck,22.0,6.0,12.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,tumkur road,west zone 1,yeshwanthpura,heavy_vehicle,22.0,6.0,12.0,1,1,High,False,,0,fast
unplanned,pot_holes,orr north 1,north zone 1,hebbala,unknown,22.0,6.0,12.0,1,1,High,False,1872.6546038,0,slow
unplanned,vehicle_breakdown,bellary road 1,west zone 2,sadashivanagar,truck,23.0,6.0,12.0,1,0,High,False,,0,fast
planned,construction,orr north 1,north zone 1,k.g. halli,unknown,0.0,0.0,12.0,0,0,High,False,,0,slow
unplanned,vehicle_breakdown,tumkur road,west zone 1,yeshwanthpura,heavy_vehicle,0.0,0.0,12.0,0,0,High,False,34.993629850000005,0,fast
unplanned,vehicle_breakdown,mysore road,west zone 2,byatarayanapura,bmtc_bus,0.0,0.0,12.0,0,0,High,False,5.181943216666666,0,fast
unplanned,vehicle_breakdown,tumkur road,west zone 1,yeshwanthpura,bmtc_bus,1.0,0.0,12.0,0,0,High,False,21.473084716666666,0,fast
unplanned,vehicle_breakdown,non-corridor,central zone 2,high ground,truck,3.0,0.0,12.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,central zone 2,cubbon park,truck,3.0,0.0,12.0,0,0,Low,False,,0,fast
unplanned,others,non-corridor,central zone 2,chamarajpet,unknown,4.0,0.0,12.0,0,0,Low,False,8.650822833333333,0,fast
planned,procession,hosur road,south zone 2,madiwala,unknown,5.0,0.0,12.0,0,1,High,False,,0,fast
unplanned,others,non-corridor,central zone 2,chamarajpet,unknown,6.0,0.0,12.0,0,1,Low,False,41.99649041666667,0,fast
unplanned,accident,old madras road,central zone 1,jeevanbheemanagar,unknown,9.0,0.0,12.0,0,0,High,False,26.89822893333333,0,fast
unplanned,tree_fall,irr(thanisandra road),central zone 1,jeevanbheemanagar,unknown,12.0,0.0,12.0,0,0,High,True,,0,fast
unplanned,vehicle_breakdown,old madras road,central zone 2,shivajinagar,others,19.0,0.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,north zone 2,yelahanka,heavy_vehicle,20.0,0.0,12.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,old madras road,central zone 1,cubbon park,others,21.0,0.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,old madras road,central zone 2,shivajinagar,truck,21.0,0.0,12.0,0,1,High,False,38.2213697,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,electronic city,lcv,22.0,0.0,12.0,0,1,Low,False,69.4879925,0,fast
unplanned,vehicle_breakdown,orr north 1,north zone 1,hennuru,heavy_vehicle,23.0,0.0,12.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,tumkur road,west zone 1,yeshwanthpura,lcv,0.0,1.0,12.0,0,0,High,False,15.214015783333334,0,fast
unplanned,vehicle_breakdown,non-corridor,central zone 2,v.v.puram (c.pet),bmtc_bus,0.0,1.0,12.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,tumkur road,west zone 2,yeshwanthpura,private_car,0.0,1.0,12.0,0,0,High,True,18.1767132,0,fast
planned,construction,non-corridor,central zone 2,high ground,unknown,0.0,1.0,12.0,0,0,Low,False,,0,slow
unplanned,vehicle_breakdown,orr north 1,north zone 1,banaswadi,private_bus,1.0,1.0,12.0,0,0,High,False,3.5276909833333336,0,fast
unplanned,vehicle_breakdown,orr west 1,west zone 2,banashankari,truck,1.0,1.0,12.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,mysore road,central zone 2,halasuru gate,private_car,2.0,1.0,12.0,0,0,High,False,11.709120233333334,0,fast
unplanned,vehicle_breakdown,orr west 1,west zone 2,banashankari,bmtc_bus,2.0,1.0,12.0,0,0,High,False,,0,fast
unplanned,others,hosur road,central zone 1,ashok nagar,unknown,3.0,1.0,12.0,0,0,High,False,84.10136785,0,fast
unplanned,vehicle_breakdown,orr north 1,north zone 1,hennuru,heavy_vehicle,4.0,1.0,12.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,central zone 2,chamarajpet,ksrtc_bus,4.0,1.0,12.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,orr north 1,north zone 1,hennuru,heavy_vehicle,4.0,1.0,12.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,north zone 1,k.g. halli,bmtc_bus,4.0,1.0,12.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,mysore road,central zone 2,chamarajpet,heavy_vehicle,5.0,1.0,12.0,0,1,High,False,21.95295851666667,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 1,hebbala,bmtc_bus,6.0,1.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,irr(thanisandra road),south zone 2,adugodi,bmtc_bus,6.0,1.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,west zone 1,peenya,lcv,7.0,1.0,12.0,0,1,Low,False,81.31714885,0,fast
unplanned,vehicle_breakdown,magadi road,west zone 2,vijayanagara,bmtc_bus,7.0,1.0,12.0,0,1,High,False,100.30911363333333,0,fast
unplanned,accident,bellary road 2,north zone 1,yelahanka,unknown,16.0,1.0,12.0,0,0,High,False,61.15111423333334,0,fast
unplanned,vehicle_breakdown,magadi road,central zone 2,magadi road,private_bus,8.0,3.0,3.0,0,0,High,False,,1,fast
unplanned,vehicle_breakdown,mysore road,central zone 2,chamarajpet,truck,19.0,1.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,electronic city,truck,20.0,1.0,12.0,0,1,Low,False,111.66607546666668,0,fast
unplanned,vehicle_breakdown,non-corridor,central zone 2,chamarajpet,private_bus,20.0,1.0,12.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,west of chord road,west zone 2,byatarayanapura,heavy_vehicle,20.0,1.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,hosur road,south zone 2,madiwala,truck,20.0,1.0,12.0,0,1,High,False,,0,fast
unplanned,pot_holes,non-corridor,unknown,high ground,unknown,21.0,1.0,12.0,0,1,Low,False,,0,slow
unplanned,vehicle_breakdown,mysore road,central zone 2,halasuru gate,heavy_vehicle,21.0,1.0,12.0,0,1,High,False,14.00731165,0,fast
unplanned,pot_holes,non-corridor,central zone 2,high ground,unknown,21.0,1.0,12.0,0,1,Low,False,,0,slow
unplanned,vehicle_breakdown,tumkur road,west zone 1,peenya,ksrtc_bus,22.0,1.0,12.0,0,1,High,False,43.5193229,0,fast
unplanned,vehicle_breakdown,magadi road,west zone 2,kamakshipalya,heavy_vehicle,23.0,1.0,12.0,0,0,High,False,21.31967213333333,0,fast
unplanned,vehicle_breakdown,non-corridor,west zone 2,vijayanagara,bmtc_bus,23.0,1.0,12.0,0,0,Low,False,50.19797263333333,0,fast
unplanned,vehicle_breakdown,mysore road,central zone 1,ashok nagar,private_bus,0.0,2.0,12.0,0,0,High,False,64.40976768333333,0,fast
unplanned,vehicle_breakdown,mysore road,central zone 2,halasuru gate,bmtc_bus,2.0,2.0,12.0,0,0,High,False,6.290766016666667,0,fast
unplanned,vehicle_breakdown,non-corridor,central zone 2,upparpet,bmtc_bus,4.0,2.0,12.0,0,0,Low,False,35.74058483333333,0,fast
unplanned,others,non-corridor,central zone 2,halasuru gate,unknown,4.0,2.0,12.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,south zone 2,mico layout,private_bus,8.0,2.0,12.0,0,0,Low,False,14.684621466666666,0,fast
unplanned,vehicle_breakdown,bellary road 2,north zone 2,yelahanka,others,8.0,2.0,12.0,0,0,High,False,47.56957551666667,0,fast
unplanned,vehicle_breakdown,magadi road,west zone 1,kamakshipalya,truck,8.0,2.0,12.0,0,0,High,False,71.71492216666667,0,fast
unplanned,vehicle_breakdown,tumkur road,west zone 1,peenya,bmtc_bus,9.0,2.0,12.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,tumkur road,west zone 1,peenya,bmtc_bus,9.0,2.0,12.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,electronic city,heavy_vehicle,12.0,2.0,12.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,mysore road,west zone 2,byatarayanapura,lcv,16.0,2.0,12.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,magadi road,west zone 1,kamakshipalya,truck,19.0,2.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,central zone 2,sheshadripuram,ksrtc_bus,19.0,2.0,12.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,electronic city,heavy_vehicle,19.0,2.0,12.0,0,1,Low,False,92.9306516,0,fast
unplanned,vehicle_breakdown,tumkur road,north zone 2,chikkabanavara,bmtc_bus,20.0,2.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,tumkur road,north zone 2,chikkabanavara,bmtc_bus,20.0,2.0,12.0,0,1,High,False,,0,fast
unplanned,others,bannerghata road,south zone 2,mico layout,unknown,20.0,2.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,west zone 2,banashankari,heavy_vehicle,3.0,3.0,12.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,south zone 2,adugodi,bmtc_bus,3.0,3.0,12.0,0,0,Low,False,55.782216733333335,0,fast
planned,construction,airport new south road,north zone 1,pulikeshinagar(f.town),unknown,8.0,3.0,3.0,0,0,High,True,,1,slow
unplanned,pot_holes,hosur road,central zone 1,ashok nagar,unknown,21.0,2.0,12.0,0,1,High,False,47591.29603901667,0,slow
unplanned,vehicle_breakdown,orr west 1,west zone 2,banashankari,bmtc_bus,21.0,2.0,12.0,0,1,High,False,,0,fast
unplanned,others,irr(thanisandra road),south zone 2,adugodi,unknown,22.0,2.0,12.0,0,1,High,True,,0,fast
unplanned,vehicle_breakdown,bellary road 2,north zone 2,yelahanka,private_bus,22.0,2.0,12.0,0,1,High,False,97.11143675,0,fast
unplanned,vehicle_breakdown,non-corridor,west zone 2,sadashivanagar,private_car,22.0,2.0,12.0,0,1,Low,False,17.571417983333333,0,fast
unplanned,others,non-corridor,west zone 2,banashankari,unknown,23.0,2.0,12.0,0,0,Low,False,23439.62341968333,0,fast
unplanned,vehicle_breakdown,magadi road,west zone 1,kamakshipalya,heavy_vehicle,0.0,3.0,12.0,0,0,High,False,43.20492978333333,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 2,hebbala,taxi,1.0,3.0,12.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,mysore road,central zone 2,magadi road,bmtc_bus,2.0,3.0,12.0,0,0,High,False,,0,fast
unplanned,road_conditions,non-corridor,central zone 2,high ground,unknown,2.0,3.0,12.0,0,0,Low,False,11564.565039733334,0,slow
unplanned,vehicle_breakdown,mysore road,central zone 2,city market,private_car,3.0,3.0,12.0,0,0,High,False,22.565027816666667,0,fast
unplanned,tree_fall,non-corridor,south zone 2,adugodi,unknown,3.0,3.0,12.0,0,0,Low,True,215.32322236666667,0,fast
unplanned,vehicle_breakdown,mysore road,central zone 2,chamarajpet,bmtc_bus,4.0,3.0,12.0,0,0,High,False,32.815805516666664,0,fast
unplanned,vehicle_breakdown,orr west 1,west zone 2,byatarayanapura,heavy_vehicle,4.0,3.0,12.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,mysore road,central zone 1,ashok nagar,lcv,4.0,3.0,12.0,0,0,High,False,123.62687971666666,0,fast
unplanned,vehicle_breakdown,non-corridor,central zone 2,sheshadripuram,bmtc_bus,4.0,3.0,12.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,old madras road,central zone 1,banaswadi,bmtc_bus,4.0,3.0,12.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,old madras road,central zone 1,banaswadi,bmtc_bus,4.0,3.0,12.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,old madras road,central zone 1,banaswadi,bmtc_bus,4.0,3.0,12.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,old madras road,central zone 1,banaswadi,bmtc_bus,4.0,3.0,12.0,0,0,High,False,,0,fast
planned,construction,mysore road,central zone 2,halasuru gate,unknown,4.0,3.0,12.0,0,0,High,True,,0,slow
unplanned,vehicle_breakdown,non-corridor,central zone 2,chamarajpet,bmtc_bus,5.0,3.0,12.0,0,1,Low,True,46.66483641666667,0,fast
unplanned,vehicle_breakdown,non-corridor,central zone 2,wilson garden,others,6.0,3.0,12.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,mysore road,central zone 2,halasuru gate,bmtc_bus,6.0,3.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,north zone 2,hebbala,lcv,6.0,3.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,west zone 2,sadashivanagar,heavy_vehicle,18.0,3.0,12.0,0,0,Low,False,64.02628708333333,0,fast
unplanned,vehicle_breakdown,orr north 1,north zone 1,hennuru,truck,18.0,3.0,12.0,0,0,High,False,,0,fast
unplanned,accident,orr north 2,north zone 2,kodigehalli,unknown,19.0,3.0,12.0,0,1,High,False,52.3450849,0,fast
planned,construction,non-corridor,central zone 1,ashok nagar,unknown,19.0,3.0,12.0,0,1,Low,False,,0,slow
unplanned,others,mysore road,west zone 2,byatarayanapura,unknown,19.0,3.0,12.0,0,1,High,False,210.75325715,0,fast
unplanned,vehicle_breakdown,mysore road,west zone 2,byatarayanapura,heavy_vehicle,19.0,3.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,orr east 1,south zone 2,hsr layout,bmtc_bus,19.0,3.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,orr east 1,east zone 1,bellandur,bmtc_bus,19.0,3.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 2,north zone 1,yelahanka,lcv,19.0,3.0,12.0,0,1,High,True,,0,fast
unplanned,vehicle_breakdown,orr east 1,south zone 2,hsr layout,bmtc_bus,19.0,3.0,12.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,hosur road,central zone 1,ashok nagar,taxi,19.0,3.0,12.0,0,1,High,False,103.09514586666666,0,fast
