event_type,event_cause,corridor,zone,police_station,veh_type,hour,day_of_week,month,is_weekend,is_peak_hour,priority,requires_road_closure,resolution_minutes
unplanned,vehicle_breakdown,Old Madras Road,Central Zone 2,Shivajinagar,bmtc_bus,6.0,6.0,12.0,1,1,High,False,108.22453145
unplanned,others,Hennur Main Road,North Zone 1,K.G. Halli,unknown,6.0,6.0,12.0,1,1,High,False,217.64204871666666
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Chamarajpet,lcv,8.0,6.0,12.0,1,0,High,False,19.045456016666666
unplanned,vehicle_breakdown,West of Chord Road,West Zone 2,Rajajinagar,others,8.0,6.0,12.0,1,0,High,False,
unplanned,vehicle_breakdown,Hosur Road,South Zone 2,Mico Layout,others,8.0,6.0,12.0,1,0,High,False,63.30696068333334
unplanned,vehicle_breakdown,Old Madras Road,Central Zone 2,Shivajinagar,bmtc_bus,9.0,6.0,12.0,1,0,High,False,
unplanned,accident,Bellary Road 2,North Zone 2,Yelahanka,unknown,13.0,6.0,12.0,1,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,Central Zone 2,High ground,private_bus,19.0,6.0,12.0,1,1,High,False,
unplanned,vehicle_breakdown,Old Madras Road,Central Zone 1,Halasur,heavy_vehicle,19.0,6.0,12.0,1,1,High,False,98.99271175
unplanned,vehicle_breakdown,Bannerghata Road,South Zone 1,J.P. Nagar,others,0.0,0.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,Sadashivanagar,heavy_vehicle,2.0,0.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Peenya,bmtc_bus,3.0,0.0,1.0,0,0,High,False,80.04287316666667
unplanned,vehicle_breakdown,West of Chord Road,West Zone 2,Vijayanagara,bmtc_bus,5.0,0.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,West of Chord Road,West Zone 2,Vijayanagara,bmtc_bus,5.0,0.0,1.0,0,1,High,False,52.70662574999999
unplanned,vehicle_breakdown,CBD 2,Central Zone 2,Cubbon Park,private_bus,6.0,0.0,1.0,0,1,High,False,52.0706338
unplanned,vehicle_breakdown,Mysore Road,Central Zone 1,Ashok Nagar,bmtc_bus,6.0,0.0,1.0,0,1,High,False,14.00793095
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Yeshwanthpura,ksrtc_bus,7.0,0.0,1.0,0,1,High,False,21.827275766666666
unplanned,vehicle_breakdown,Mysore Road,West Zone 2,Byatarayanapura,ksrtc_bus,8.0,0.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,West Zone 2,Byatarayanapura,heavy_vehicle,2.0,1.0,1.0,0,0,High,False,32.07267888333333
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,taxi,19.0,0.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,North Zone 1,Jalahalli,bmtc_bus,19.0,0.0,1.0,0,1,Low,False,4.56995985
unplanned,others,Non-corridor,South Zone 1,Jayanagara,unknown,21.0,0.0,1.0,0,1,Low,False,249.60434840000002
unplanned,vehicle_breakdown,Non-corridor,South Zone 1,J.P. Nagar,bmtc_bus,21.0,0.0,1.0,0,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,South Zone 1,J.P. Nagar,bmtc_bus,21.0,0.0,1.0,0,1,Low,True,
unplanned,vehicle_breakdown,Non-corridor,South Zone 1,J.P. Nagar,bmtc_bus,21.0,0.0,1.0,0,1,Low,False,
unplanned,vehicle_breakdown,Magadi Road,Central Zone 2,Magadi Road,others,23.0,0.0,1.0,0,0,High,False,12.483802816666667
planned,procession,Non-corridor,West Zone 2,Malleshwaram,unknown,23.0,0.0,1.0,0,0,Low,False,
unplanned,vehicle_breakdown,Magadi Road,West Zone 1,Kamakshipalya,bmtc_bus,0.0,1.0,1.0,0,0,High,False,111.84865853333334
unplanned,accident,Non-corridor,South Zone 2,HSR Layout,unknown,0.0,1.0,1.0,0,0,Low,False,
unplanned,vehicle_breakdown,Magadi Road,West Zone 1,Kamakshipalya,heavy_vehicle,1.0,1.0,1.0,0,0,High,False,30.268775783333336
unplanned,vehicle_breakdown,Magadi Road,Central Zone 2,Magadi Road,heavy_vehicle,2.0,1.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Sheshadripuram,heavy_vehicle,2.0,1.0,1.0,0,0,Low,False,69.81026415
unplanned,vehicle_breakdown,Old Madras Road,Central Zone 1,Halasur,bmtc_bus,2.0,1.0,1.0,0,0,High,False,
planned,construction,Hennur Main Road,North Zone 1,K.G. Halli,unknown,,,,0,0,High,True,
unplanned,protest,CBD 2,Central Zone 2,Cubbon Park,unknown,5.0,1.0,1.0,0,1,High,True,
unplanned,vehicle_breakdown,Bellary Road 1,Central Zone 2,High ground,others,5.0,1.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Halasuru Gate,bmtc_bus,6.0,1.0,1.0,0,1,Low,False,42.39773146666666
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Halasuru Gate,private_bus,7.0,1.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,ORR West 1,West Zone 1,Banashankari,heavy_vehicle,7.0,1.0,1.0,0,1,High,False,38.30005405
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Sheshadripuram,bmtc_bus,7.0,1.0,1.0,0,1,Low,True,
unplanned,accident,Tumkur Road,West Zone 1,Yeshwanthpura,unknown,8.0,1.0,1.0,0,0,High,True,
unplanned,vehicle_breakdown,Hosur Road,South Zone 2,Madiwala,lcv,19.0,1.0,1.0,0,1,High,False,49.44120266666666
unplanned,vehicle_breakdown,Mysore Road,Central Zone 1,Cubbon Park,heavy_vehicle,19.0,1.0,1.0,0,1,High,False,
planned,construction,Non-corridor,West Zone 2,Sadashivanagar,unknown,19.0,1.0,1.0,0,1,Low,False,
unplanned,pot_holes,ORR West 1,South Zone 1,J.P. Nagar,unknown,20.0,1.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Magadi Road,Central Zone 2,Magadi Road,lcv,20.0,1.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,Central Zone 2,High ground,heavy_vehicle,21.0,1.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,ORR North 2,North Zone 2,Jalahalli,bmtc_bus,22.0,1.0,1.0,0,1,High,False,
unplanned,Debris,ORR West 1,West Zone 2,Banashankari,unknown,22.0,1.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,bmtc_bus,23.0,1.0,1.0,0,0,High,True,69.21877518333334
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Sheshadripuram,others,23.0,1.0,1.0,0,0,Low,False,30.86997373333333
unplanned,vehicle_breakdown,Non-corridor,North Zone 2,R.T. Nagar,bmtc_bus,23.0,1.0,1.0,0,0,Low,False,
unplanned,others,Tumkur Road,West Zone 1,Peenya,unknown,23.0,1.0,1.0,0,0,High,False,2644.8609572
unplanned,vehicle_breakdown,Airport New South Road,North Zone 1,K.G. Halli,heavy_vehicle,2.0,2.0,1.0,0,0,High,False,107.1355658
unplanned,vehicle_breakdown,Non-corridor,West Zone 2,Vijayanagara,bmtc_bus,4.0,2.0,1.0,0,0,Low,True,
unplanned,others,Mysore Road,West Zone 2,Byatarayanapura,unknown,4.0,2.0,1.0,0,0,High,False,9569.963386149999
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,taxi,4.0,2.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Jnanabharathi,bmtc_bus,5.0,2.0,1.0,0,1,Low,False,52.883968483333334
unplanned,vehicle_breakdown,Bannerghata Road,South Zone 1,Jayanagara,others,5.0,2.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Old Madras Road,Central Zone 1,Ashok Nagar,bmtc_bus,5.0,2.0,1.0,0,1,High,False,65.14124903333332
unplanned,vehicle_breakdown,Old Madras Road,Central Zone 2,Halasur,heavy_vehicle,5.0,2.0,1.0,0,1,High,False,
unplanned,others,Tumkur Road,West Zone 2,Yeshwanthpura,unknown,5.0,2.0,1.0,0,1,High,False,8118.740448533334
unplanned,vehicle_breakdown,Tumkur Road,North Zone 2,Chikkabanavara,lcv,5.0,2.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Sheshadripuram,bmtc_bus,6.0,2.0,1.0,0,1,Low,False,37.56076245
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Kengeri,bmtc_bus,6.0,2.0,1.0,0,1,Low,False,67.65367151666666
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Sheshadripuram,bmtc_bus,6.0,2.0,1.0,0,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,South Zone 2,Adugodi,bmtc_bus,21.0,3.0,1.0,0,1,Low,False,33.47803065
unplanned,vehicle_breakdown,Hosur Road,Central Zone 1,Ashok Nagar,heavy_vehicle,6.0,2.0,1.0,0,1,High,True,113.5855103
planned,protest,Mysore Road,Central Zone 1,Ashok Nagar,unknown,7.0,2.0,1.0,0,1,High,False,30.6651656
unplanned,vehicle_breakdown,CBD 2,Central Zone 2,Shivajinagar,bmtc_bus,7.0,2.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,CBD 2,Central Zone 2,Cubbon Park,bmtc_bus,8.0,2.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Old Madras Road,Central Zone 1,Banaswadi,ksrtc_bus,8.0,2.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Old Madras Road,Central Zone 1,Banaswadi,ksrtc_bus,8.0,2.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Hosur Road,South Zone 2,Electronic City,heavy_vehicle,9.0,2.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Old Madras Road,Central Zone 1,Jeevanbheemanagar,ksrtc_bus,12.0,2.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,heavy_vehicle,19.0,2.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Chamarajpet,heavy_vehicle,20.0,2.0,1.0,0,1,High,False,75.1806598
unplanned,vehicle_breakdown,Mysore Road,West Zone 2,Byatarayanapura,bmtc_bus,20.0,2.0,1.0,0,1,High,False,21.039561
unplanned,vehicle_breakdown,Tumkur Road,North Zone 2,Chikkabanavara,bmtc_bus,20.0,2.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Electronic City,heavy_vehicle,20.0,2.0,1.0,0,1,Low,False,
unplanned,road_conditions,Non-corridor,South Zone 1,K.S. Layout,unknown,21.0,2.0,1.0,0,1,Low,False,737.9011989666667
unplanned,vehicle_breakdown,Bannerghata Road,South Zone 2,Mico Layout,lcv,21.0,2.0,1.0,0,1,High,False,
unplanned,others,Hosur Road,Central Zone 1,Ashok Nagar,unknown,21.0,2.0,1.0,0,1,High,False,514.82014045
unplanned,vehicle_breakdown,Bannerghata Road,South Zone 2,J.P. Nagar,bmtc_bus,21.0,2.0,1.0,0,1,High,False,
unplanned,pot_holes,Non-corridor,North Zone 1,Pulikeshinagar(F.Town),unknown,22.0,2.0,1.0,0,1,Low,False,
unplanned,accident,Non-corridor,North Zone 1,Hebbala,unknown,21.0,2.0,1.0,0,1,Low,False,
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 1,Yelahanka,heavy_vehicle,23.0,2.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Halasuru Gate,bmtc_bus,0.0,3.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,West of Chord Road,West Zone 1,Malleshwaram,heavy_vehicle,0.0,3.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,High ground,unknown,1.0,3.0,1.0,0,0,Low,False,
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Yeshwanthpura,bmtc_bus,2.0,3.0,1.0,0,0,High,False,88.48042575
unplanned,vehicle_breakdown,ORR North 1,North Zone 1,Banaswadi,heavy_vehicle,2.0,3.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Halasuru Gate,private_bus,4.0,3.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 1,Halasuru Gate,bmtc_bus,5.0,3.0,1.0,0,1,Low,False,25.391993083333332
unplanned,vehicle_breakdown,Non-corridor,East Zone 1,Mahadevapura,bmtc_bus,5.0,3.0,1.0,0,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Upparpet,bmtc_bus,5.0,3.0,1.0,0,1,Low,False,152.09387653333334
unplanned,vehicle_breakdown,Hosur Road,Central Zone 1,Ashok Nagar,private_car,6.0,3.0,1.0,0,1,High,True,
unplanned,accident,Mysore Road,West Zone 1,Byatarayanapura,unknown,6.0,3.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Chamarajpet,private_bus,6.0,3.0,1.0,0,1,High,False,6.5506378666666665
unplanned,vehicle_breakdown,Mysore Road,West Zone 1,Jnanabharathi,lcv,6.0,3.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Mysore Road,West Zone 1,Jnanabharathi,bmtc_bus,7.0,3.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,North Zone 2,Chikkabanavara,ksrtc_bus,10.0,3.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Old Madras Road,Central Zone 2,Halasur,truck,18.0,3.0,1.0,0,0,High,False,
unplanned,others,Non-corridor,Central Zone 2,Upparpet,unknown,20.0,3.0,1.0,0,1,Low,False,49.2566289
unplanned,vehicle_breakdown,Non-corridor,East Zone 2,K.R. Pura,private_bus,21.0,3.0,1.0,0,1,Low,False,
planned,public_event,Non-corridor,Central Zone 2,Chamarajpet,unknown,21.0,3.0,1.0,0,1,Low,True,
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Peenya,heavy_vehicle,21.0,3.0,1.0,0,1,High,False,39.017603816666664
unplanned,others,Non-corridor,Central Zone 2,R.T. Nagar,unknown,22.0,3.0,1.0,0,1,Low,False,48.781621566666665
unplanned,vehicle_breakdown,West of Chord Road,West Zone 2,Vijayanagara,heavy_vehicle,22.0,3.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,ORR North 1,North Zone 1,Hennuru,heavy_vehicle,22.0,3.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,North Zone 2,Chikkabanavara,ksrtc_bus,22.0,3.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,West Zone 2,Sadashivanagar,bmtc_bus,23.0,3.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Tumkur Road,West Zone 2,Yeshwanthpura,bmtc_bus,23.0,3.0,1.0,0,0,High,False,84.45260125
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Jnanabharathi,bmtc_bus,23.0,3.0,1.0,0,0,Low,False,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Halasuru Gate,bmtc_bus,23.0,3.0,1.0,0,0,High,True,12.8051816
unplanned,vehicle_breakdown,Non-corridor,South Zone 1,Jayanagara,bmtc_bus,23.0,3.0,1.0,0,0,Low,False,
unplanned,congestion,Mysore Road,Central Zone 2,Chamarajpet,unknown,23.0,3.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Magadi Road,Central Zone 2,Magadi Road,bmtc_bus,23.0,3.0,1.0,0,0,High,False,98.5958793
unplanned,vehicle_breakdown,Non-corridor,unknown,High ground,bmtc_bus,5.0,2.0,1.0,0,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,North Zone 2,Yelahanka,bmtc_bus,0.0,4.0,1.0,0,0,Low,False,
unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,Sadashivanagar,private_car,1.0,4.0,1.0,0,0,High,False,
unplanned,pot_holes,Non-corridor,Central Zone 2,Upparpet,unknown,1.0,4.0,1.0,0,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 1,Ashok Nagar,taxi,2.0,4.0,1.0,0,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Cubbon Park,bmtc_bus,2.0,4.0,1.0,0,0,Low,False,64.04493938333333
unplanned,vehicle_breakdown,Non-corridor,West Zone 2,Malleshwaram,others,3.0,4.0,1.0,0,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,East Zone 2,K.R. Pura,heavy_vehicle,3.0,4.0,1.0,0,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,High ground,bmtc_bus,5.0,4.0,1.0,0,1,Low,False,
unplanned,others,Non-corridor,Central Zone 2,Upparpet,unknown,6.0,4.0,1.0,0,1,Low,False,136.34130586666666
unplanned,vehicle_breakdown,Non-corridor,North Zone 2,Yelahanka,bmtc_bus,7.0,4.0,1.0,0,1,Low,False,20.333616316666667
unplanned,vehicle_breakdown,Bellary Road 1,Central Zone 2,High ground,bmtc_bus,8.0,4.0,1.0,0,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,Central Zone 2,High ground,bmtc_bus,8.0,4.0,1.0,0,0,High,False,
unplanned,others,Mysore Road,West Zone 2,Byatarayanapura,unknown,8.0,4.0,1.0,0,0,High,False,1009.0097056333333
unplanned,vehicle_breakdown,ORR West 1,West Zone 1,Banashankari,lcv,8.0,4.0,1.0,0,0,High,False,58.62555233333333
unplanned,accident,Non-corridor,West Zone 2,Sadashivanagar,unknown,9.0,4.0,1.0,0,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,East Zone 2,K.R. Pura,lcv,18.0,4.0,1.0,0,0,Low,False,
unplanned,vehicle_breakdown,Bellary Road 1,North Zone 2,Sadashivanagar,heavy_vehicle,19.0,4.0,1.0,0,1,High,False,
unplanned,others,Mysore Road,Central Zone 2,V.V.Puram (C.Pet),unknown,19.0,4.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,West of Chord Road,West Zone 2,Rajajinagar,private_car,19.0,4.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Airport New South Road,North Zone 1,Pulikeshinagar(F.Town),heavy_vehicle,20.0,4.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Yeshwanthpura,others,20.0,4.0,1.0,0,1,High,False,10.109160483333334
unplanned,vehicle_breakdown,ORR North 2,North Zone 1,Jalahalli,bmtc_bus,21.0,4.0,1.0,0,1,High,False,
unplanned,road_conditions,Non-corridor,East Zone 1,Mahadevapura,unknown,22.0,4.0,1.0,0,1,Low,True,
unplanned,pot_holes,Bannerghata Road,South Zone 2,J.P. Nagar,unknown,23.0,4.0,1.0,0,0,High,False,
planned,construction,ORR North 1,North Zone 1,K.G. Halli,unknown,23.0,4.0,1.0,0,0,High,True,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Malleshwaram,bmtc_bus,23.0,4.0,1.0,0,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Sheshadripuram,bmtc_bus,23.0,4.0,1.0,0,0,Low,False,113.74449883333334
unplanned,vehicle_breakdown,ORR North 1,North Zone 1,Hennuru,lcv,0.0,5.0,1.0,1,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Magadi Road,bmtc_bus,0.0,5.0,1.0,1,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Magadi Road,bmtc_bus,0.0,5.0,1.0,1,0,High,False,
unplanned,vehicle_breakdown,ORR North 1,West Zone 2,Banaswadi,bmtc_bus,2.0,5.0,1.0,1,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,West Zone 1,Jnanabharathi,ksrtc_bus,2.0,5.0,1.0,1,0,High,False,19.299157533333336
unplanned,vehicle_breakdown,Magadi Road,West Zone 1,Kamakshipalya,lcv,5.0,5.0,1.0,1,1,High,False,
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 1,Yelahanka,heavy_vehicle,5.0,5.0,1.0,1,1,High,False,73.59852533333333
unplanned,vehicle_breakdown,Non-corridor,Central Zone 1,Ashok Nagar,bmtc_bus,6.0,5.0,1.0,1,1,Low,False,
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 1,Yelahanka,taxi,6.0,5.0,1.0,1,1,High,False,78.13917339999999
unplanned,others,Hosur Road,Central Zone 1,Ashok Nagar,unknown,6.0,5.0,1.0,1,1,High,True,11069.819042733334
planned,construction,ORR North 2,North Zone 1,Jalahalli,unknown,7.0,5.0,1.0,1,1,High,False,
unplanned,vehicle_breakdown,ORR North 2,North Zone 1,Jalahalli,lcv,7.0,5.0,1.0,1,1,High,False,
unplanned,pot_holes,Hosur Road,Central Zone 1,Ashok Nagar,unknown,8.0,5.0,1.0,1,0,High,False,
unplanned,vehicle_breakdown,West of Chord Road,West Zone 2,Byatarayanapura,private_bus,8.0,5.0,1.0,1,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Upparpet,private_car,8.0,5.0,1.0,1,0,Low,False,24.724994433333332
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Chamarajpet,heavy_vehicle,9.0,5.0,1.0,1,0,High,False,22.789760966666666
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,lcv,9.0,5.0,1.0,1,0,High,False,
unplanned,accident,Non-corridor,West Zone 2,Vijayanagara,unknown,12.0,5.0,1.0,1,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,East Zone 2,K.R. Pura,private_car,19.0,5.0,1.0,1,1,Low,True,32.0253361
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,lcv,20.0,5.0,1.0,1,1,High,False,108.3117811
unplanned,others,Hennur Main Road,North Zone 1,Hennuru,unknown,20.0,5.0,1.0,1,1,High,False,6290.720822316666
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,heavy_vehicle,20.0,5.0,1.0,1,1,High,False,99.97760308333334
unplanned,Debris,ORR West 1,West Zone 2,Banashankari,unknown,20.0,5.0,1.0,1,1,High,False,
unplanned,vehicle_breakdown,Bannerghata Road,South Zone 2,Mico Layout,others,21.0,5.0,1.0,1,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Peenya,private_car,3.0,6.0,1.0,1,0,High,False,
unplanned,others,Non-corridor,Central Zone 2,Halasuru Gate,unknown,21.0,5.0,1.0,1,1,Low,False,7085.860700483333
planned,construction,IRR(Thanisandra road),South Zone 2,Adugodi,unknown,21.0,5.0,1.0,1,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Sheshadripuram,private_bus,21.0,5.0,1.0,1,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,South Zone 1,J.P. Nagar,bmtc_bus,22.0,5.0,1.0,1,1,Low,False,114.12928961666667
unplanned,others,Bellary Road 2,North Zone 2,Yelahanka,unknown,22.0,5.0,1.0,1,1,High,False,510.95003963333335
unplanned,others,Bellary Road 1,North Zone 2,Sadashivanagar,unknown,23.0,5.0,1.0,1,0,High,False,10.293404816666667
unplanned,vehicle_breakdown,Mysore Road,West Zone 1,Byatarayanapura,heavy_vehicle,0.0,6.0,1.0,1,0,High,False,
planned,construction,IRR(Thanisandra road),South Zone 2,Adugodi,unknown,0.0,6.0,1.0,1,0,High,True,64.20182368333333
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Halasuru Gate,private_bus,0.0,6.0,1.0,1,0,High,False,18.165073833333334
unplanned,accident,ORR East 1,South Zone 2,Bellandur,unknown,0.0,6.0,1.0,1,0,High,False,
unplanned,accident,ORR East 1,South Zone 2,Bellandur,unknown,0.0,6.0,1.0,1,0,High,False,36.9388623
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Jnanabharathi,bmtc_bus,1.0,6.0,1.0,1,0,Low,False,39.72012806666667
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,lcv,4.0,6.0,1.0,1,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,North Zone 1,Hebbala,bmtc_bus,4.0,6.0,1.0,1,0,High,False,25.16234988333333
unplanned,vehicle_breakdown,Non-corridor,North Zone 2,Jalahalli,bmtc_bus,5.0,6.0,1.0,1,1,Low,False,43.97861021666667
unplanned,vehicle_breakdown,Non-corridor,South Zone 1,Thalagattapura,bmtc_bus,6.0,6.0,1.0,1,1,Low,False,34.984809266666666
unplanned,others,Mysore Road,Central Zone 1,Ashok Nagar,unknown,6.0,6.0,1.0,1,1,High,True,799.62619265
unplanned,vehicle_breakdown,Hosur Road,South Zone 2,Adugodi,bmtc_bus,7.0,6.0,1.0,1,1,High,False,
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,private_car,8.0,6.0,1.0,1,0,High,False,9.80724695
unplanned,congestion,Bellary Road 1,West Zone 2,Sadashivanagar,unknown,9.0,6.0,1.0,1,0,High,False,
unplanned,construction,Bellary Road 2,North Zone 2,Yelahanka,unknown,10.0,6.0,1.0,1,0,High,True,487.25248725
unplanned,vehicle_breakdown,West of Chord Road,West Zone 2,Byatarayanapura,others,16.0,6.0,1.0,1,0,High,False,93.61899465
planned,procession,Non-corridor,South Zone 2,Mico Layout,unknown,18.0,6.0,1.0,1,0,Low,False,32.37109683333333
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Sheshadripuram,bmtc_bus,19.0,6.0,1.0,1,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Sheshadripuram,bmtc_bus,19.0,6.0,1.0,1,1,Low,False,
unplanned,vehicle_breakdown,Hosur Road,South Zone 2,Madiwala,private_bus,20.0,6.0,1.0,1,1,High,False,32.954886933333334
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Sheshadripuram,bmtc_bus,21.0,6.0,1.0,1,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 1,Ashok Nagar,bmtc_bus,23.0,6.0,1.0,1,0,Low,False,
planned,construction,Non-corridor,South Zone 2,Mico Layout,unknown,23.0,6.0,1.0,1,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Halasuru Gate,bmtc_bus,23.0,6.0,1.0,1,0,Low,False,4.599644433333333
unplanned,accident,ORR East 1,South Zone 2,HSR Layout,unknown,0.0,0.0,1.0,0,0,High,False,
